Tree map for parameter file C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Species	Type	X	Y	Height	Diam10	Light	Growth	DBH	Crown Radius	Crown Depth	dead
QUKE	Adult	85.72	299.93	--	--	--	--	26.68	--	--	--
QUKE	Adult	140.8	106.08	--	--	--	--	29.92	--	--	--
QUKE	Adult	293.43	178.14	--	--	--	--	26.37	--	--	--
QUKE	Adult	86.81	134.43	--	--	--	--	10.31	--	--	--
QUKE	Adult	177.54	209.71	--	--	--	--	16.57	--	--	--
QUKE	Adult	22.48	271.03	--	--	--	--	19.58	--	--	--
QUKE	Adult	233.07	47.02	--	--	--	--	13.55	--	--	--
QUKE	Adult	286.54	213.34	--	--	--	--	17.7	--	--	--
QUKE	Adult	242.61	296.43	--	--	--	--	21.59	--	--	--
QUKE	Adult	294.99	152.95	--	--	--	--	20.87	--	--	--
QUKE	Adult	193.17	47.02	--	--	--	--	25.12	--	--	--
QUKE	Adult	149.03	67.28	--	--	--	--	23.86	--	--	--
QUKE	Adult	207.3	18.78	--	--	--	--	22.86	--	--	--
QUKE	Adult	264.76	182.56	--	--	--	--	33.75	--	--	--
QUKE	Adult	110.26	164.78	--	--	--	--	60.86	--	--	--
QUKE	Adult	44.84	247.22	--	--	--	--	19.72	--	--	--
QUKE	Adult	20.45	258.32	--	--	--	--	13.19	--	--	--
QUKE	Adult	262.95	55.89	--	--	--	--	27.63	--	--	--
QUKE	Adult	75.78	209.74	--	--	--	--	18.31	--	--	--
QUKE	Adult	95.5	249.55	--	--	--	--	11.06	--	--	--
QUKE	Adult	12.22	108.82	--	--	--	--	16.13	--	--	--
QUKE	Adult	130.68	116.92	--	--	--	--	23.03	--	--	--
QUKE	Adult	284.11	232.99	--	--	--	--	37.37	--	--	--
QUKE	Adult	188.41	126.63	--	--	--	--	34.44	--	--	--
QUKE	Adult	219.76	234.27	--	--	--	--	20.47	--	--	--
QUKE	Adult	147.09	123.31	--	--	--	--	48.01	--	--	--
QUKE	Adult	166.81	166.57	--	--	--	--	14.28	--	--	--
QUKE	Adult	268.07	109.29	--	--	--	--	38.19	--	--	--
QUKE	Adult	46.92	109.48	--	--	--	--	34.32	--	--	--
QUKE	Adult	240.77	241.73	--	--	--	--	27.72	--	--	--
QUKE	Adult	173.59	30.97	--	--	--	--	22.18	--	--	--
QUKE	Adult	153.78	46.41	--	--	--	--	21.26	--	--	--
QUKE	Adult	126.91	240.16	--	--	--	--	14.75	--	--	--
QUKE	Adult	10.91	149.93	--	--	--	--	19.87	--	--	--
QUKE	Adult	69.63	148.98	--	--	--	--	15.83	--	--	--
QUKE	Adult	277.69	9.1	--	--	--	--	24.8	--	--	--
QUKE	Adult	287.13	160.76	--	--	--	--	12.05	--	--	--
QUKE	Adult	89.64	163.33	--	--	--	--	15.54	--	--	--
QUKE	Adult	67.44	206.34	--	--	--	--	69.64	--	--	--
QUKE	Adult	253.73	13.01	--	--	--	--	28.08	--	--	--
QUKE	Adult	189.74	266.6	--	--	--	--	16.41	--	--	--
QUKE	Adult	178.71	115.82	--	--	--	--	28.44	--	--	--
QUKE	Adult	91.6	169.62	--	--	--	--	51.72	--	--	--
QUKE	Adult	288.21	82.78	--	--	--	--	28.36	--	--	--
QUKE	Adult	251.58	279.54	--	--	--	--	22.88	--	--	--
QUKE	Adult	195.03	173.58	--	--	--	--	32.26	--	--	--
QUKE	Adult	25.49	264.33	--	--	--	--	37.01	--	--	--
QUKE	Adult	104.26	149.55	--	--	--	--	24.47	--	--	--
QUKE	Adult	261.39	34.41	--	--	--	--	20.71	--	--	--
QUKE	Adult	50.53	254.24	--	--	--	--	17.5	--	--	--
QUKE	Adult	14.96	103.97	--	--	--	--	18.56	--	--	--
QUKE	Adult	201.58	125.45	--	--	--	--	16.32	--	--	--
QUKE	Adult	130.97	177.58	--	--	--	--	21.6	--	--	--
QUKE	Adult	11.5	292.59	--	--	--	--	22.17	--	--	--
QUKE	Adult	122.48	75.55	--	--	--	--	17.99	--	--	--
QUKE	Adult	74.85	186.0	--	--	--	--	27.78	--	--	--
QUKE	Adult	21.37	298.88	--	--	--	--	14.69	--	--	--
QUKE	Adult	180.22	132.59	--	--	--	--	9.78	--	--	--
QUKE	Adult	6.75	119.67	--	--	--	--	17.72	--	--	--
QUKE	Adult	174.9	199.27	--	--	--	--	15.16	--	--	--
QUKE	Adult	75.91	274.61	--	--	--	--	14.44	--	--	--
QUKE	Adult	191.24	249.28	--	--	--	--	28.15	--	--	--
QUKE	Adult	5.08	254.59	--	--	--	--	25.55	--	--	--
QUKE	Adult	86.31	203.59	--	--	--	--	29.21	--	--	--
QUKE	Adult	138.82	223.69	--	--	--	--	19.69	--	--	--
QUKE	Adult	6.05	163.83	--	--	--	--	13.67	--	--	--
QUKE	Adult	8.37	230.17	--	--	--	--	21.08	--	--	--
QUKE	Adult	17.61	101.6	--	--	--	--	18.4	--	--	--
QUKE	Adult	224.52	101.74	--	--	--	--	18.97	--	--	--
QUKE	Adult	180.2	219.38	--	--	--	--	32.13	--	--	--
QUKE	Adult	139.0	152.41	--	--	--	--	16.07	--	--	--
QUKE	Adult	147.52	286.59	--	--	--	--	28.07	--	--	--
QUKE	Adult	64.95	200.76	--	--	--	--	29.04	--	--	--
QUKE	Adult	225.97	228.67	--	--	--	--	26.87	--	--	--
QUKE	Adult	228.79	195.64	--	--	--	--	23.29	--	--	--
QUKE	Adult	220.02	190.38	--	--	--	--	22.95	--	--	--
QUKE	Adult	86.16	250.38	--	--	--	--	25.71	--	--	--
QUKE	Adult	102.84	117.99	--	--	--	--	17.0	--	--	--
QUKE	Adult	3.83	278.96	--	--	--	--	10.62	--	--	--
QUKE	Adult	56.89	149.75	--	--	--	--	18.59	--	--	--
QUKE	Adult	101.59	37.72	--	--	--	--	16.18	--	--	--
QUKE	Adult	29.97	145.32	--	--	--	--	28.38	--	--	--
QUKE	Adult	245.15	197.48	--	--	--	--	47.21	--	--	--
QUKE	Adult	124.09	250.56	--	--	--	--	18.42	--	--	--
QUKE	Adult	103.08	124.81	--	--	--	--	26.7	--	--	--
QUKE	Adult	176.13	233.99	--	--	--	--	30.75	--	--	--
QUKE	Adult	155.53	68.78	--	--	--	--	28.1	--	--	--
QUKE	Adult	41.88	139.04	--	--	--	--	27.22	--	--	--
QUKE	Adult	87.95	279.62	--	--	--	--	22.1	--	--	--
QUKE	Adult	183.63	137.65	--	--	--	--	31.68	--	--	--
QUKE	Adult	128.91	159.71	--	--	--	--	10.95	--	--	--
QUKE	Adult	280.1	63.62	--	--	--	--	14.38	--	--	--
QUKE	Adult	61.05	241.66	--	--	--	--	31.92	--	--	--
QUKE	Adult	50.66	182.96	--	--	--	--	18.67	--	--	--
QUKE	Adult	241.46	131.02	--	--	--	--	25.57	--	--	--
QUKE	Adult	81.67	211.9	--	--	--	--	27.02	--	--	--
QUKE	Adult	139.23	293.99	--	--	--	--	22.9	--	--	--
QUKE	Adult	264.88	29.19	--	--	--	--	29.19	--	--	--
QUKE	Adult	40.51	123.45	--	--	--	--	16.43	--	--	--
QUKE	Adult	5.43	154.36	--	--	--	--	25.36	--	--	--
QUKE	Adult	68.25	220.54	--	--	--	--	48.19	--	--	--
QUKE	Adult	173.09	123.04	--	--	--	--	13.25	--	--	--
QUKE	Adult	180.25	123.84	--	--	--	--	29.91	--	--	--
QUKE	Adult	156.33	21.51	--	--	--	--	14.4	--	--	--
QUKE	Adult	283.11	179.63	--	--	--	--	26.49	--	--	--
QUKE	Adult	203.62	91.67	--	--	--	--	19.82	--	--	--
QUKE	Adult	177.69	14.55	--	--	--	--	26.78	--	--	--
QUKE	Adult	89.46	141.38	--	--	--	--	30.05	--	--	--
QUKE	Adult	185.35	179.2	--	--	--	--	23.12	--	--	--
QUKE	Adult	107.23	192.09	--	--	--	--	13.82	--	--	--
QUKE	Adult	127.68	116.79	--	--	--	--	16.79	--	--	--
QUKE	Adult	85.92	200.91	--	--	--	--	17.3	--	--	--
QUKE	Adult	46.53	113.51	--	--	--	--	16.35	--	--	--
QUKE	Adult	245.49	253.09	--	--	--	--	37.46	--	--	--
QUKE	Adult	54.15	142.71	--	--	--	--	30.55	--	--	--
QUKE	Adult	138.12	134.05	--	--	--	--	42.76	--	--	--
QUKE	Adult	204.25	235.74	--	--	--	--	10.64	--	--	--
QUKE	Adult	202.02	14.12	--	--	--	--	22.88	--	--	--
QUKE	Adult	241.53	210.62	--	--	--	--	19.5	--	--	--
QUKE	Adult	184.03	298.56	--	--	--	--	26.89	--	--	--
QUKE	Adult	197.82	272.47	--	--	--	--	16.17	--	--	--
QUKE	Adult	156.65	65.86	--	--	--	--	33.0	--	--	--
QUKE	Adult	112.71	119.68	--	--	--	--	23.28	--	--	--
QUKE	Adult	115.2	279.16	--	--	--	--	20.53	--	--	--
QUKE	Adult	61.88	154.96	--	--	--	--	22.11	--	--	--
QUKE	Adult	70.92	250.58	--	--	--	--	32.55	--	--	--
QUKE	Adult	183.96	59.41	--	--	--	--	26.31	--	--	--
QUKE	Adult	219.77	21.13	--	--	--	--	11.02	--	--	--
QUKE	Adult	27.23	294.59	--	--	--	--	55.88	--	--	--
QUKE	Adult	14.96	274.96	--	--	--	--	29.34	--	--	--
QUKE	Adult	168.74	27.24	--	--	--	--	16.82	--	--	--
QUKE	Adult	261.63	284.94	--	--	--	--	24.05	--	--	--
QUKE	Adult	276.55	197.81	--	--	--	--	31.05	--	--	--
QUKE	Adult	228.38	141.71	--	--	--	--	16.15	--	--	--
QUKE	Adult	116.71	221.5	--	--	--	--	27.1	--	--	--
QUKE	Adult	223.57	165.02	--	--	--	--	23.27	--	--	--
QUKE	Adult	11.5	259.83	--	--	--	--	22.04	--	--	--
QUKE	Adult	165.32	243.21	--	--	--	--	22.83	--	--	--
QUKE	Adult	299.85	6.8	--	--	--	--	13.94	--	--	--
QUKE	Adult	218.8	215.14	--	--	--	--	12.44	--	--	--
QUKE	Adult	288.57	77.41	--	--	--	--	18.84	--	--	--
QUKE	Adult	251.19	21.98	--	--	--	--	31.15	--	--	--
QUKE	Adult	297.65	188.53	--	--	--	--	15.61	--	--	--
QUKE	Adult	111.15	253.94	--	--	--	--	22.53	--	--	--
QUKE	Adult	8.23	191.3	--	--	--	--	30.45	--	--	--
QUKE	Adult	53.85	105.52	--	--	--	--	27.42	--	--	--
QUKE	Adult	204.39	30.27	--	--	--	--	25.31	--	--	--
QUKE	Adult	28.02	200.33	--	--	--	--	50.01	--	--	--
QUKE	Adult	156.95	9.39	--	--	--	--	15.3	--	--	--
QUKE	Adult	225.11	42.89	--	--	--	--	18.11	--	--	--
QUKE	Adult	13.64	187.87	--	--	--	--	29.9	--	--	--
QUKE	Adult	194.83	188.71	--	--	--	--	9.14	--	--	--
QUKE	Adult	162.0	221.75	--	--	--	--	48.46	--	--	--
QUKE	Adult	176.93	293.95	--	--	--	--	26.11	--	--	--
QUKE	Adult	273.0	175.16	--	--	--	--	62.25	--	--	--
QUKE	Adult	47.2	283.3	--	--	--	--	53.07	--	--	--
QUKE	Adult	170.55	165.03	--	--	--	--	38.98	--	--	--
QUKE	Adult	108.1	96.17	--	--	--	--	14.65	--	--	--
QUKE	Adult	271.67	59.37	--	--	--	--	20.06	--	--	--
QUKE	Adult	136.32	52.72	--	--	--	--	18.38	--	--	--
QUKE	Adult	49.22	140.79	--	--	--	--	42.56	--	--	--
QUKE	Adult	120.89	89.71	--	--	--	--	27.36	--	--	--
QUKE	Adult	178.64	203.07	--	--	--	--	30.51	--	--	--
QUKE	Adult	133.74	80.73	--	--	--	--	25.31	--	--	--
QUKE	Adult	119.92	299.22	--	--	--	--	27.65	--	--	--
QUKE	Adult	176.84	194.97	--	--	--	--	30.59	--	--	--
QUKE	Adult	266.31	237.26	--	--	--	--	26.72	--	--	--
QUKE	Adult	273.77	104.61	--	--	--	--	39.91	--	--	--
QUKE	Adult	207.79	214.86	--	--	--	--	48.76	--	--	--
QUKE	Adult	33.99	106.92	--	--	--	--	13.71	--	--	--
QUKE	Adult	192.67	189.67	--	--	--	--	20.01	--	--	--
QUKE	Adult	265.54	200.74	--	--	--	--	11.03	--	--	--
QUKE	Adult	166.71	229.92	--	--	--	--	13.71	--	--	--
QUKE	Adult	149.5	150.63	--	--	--	--	13.19	--	--	--
QUKE	Adult	230.27	198.88	--	--	--	--	11.14	--	--	--
QUKE	Adult	214.29	135.31	--	--	--	--	15.2	--	--	--
QUKE	Adult	223.1	224.98	--	--	--	--	30.96	--	--	--
QUKE	Adult	204.47	265.48	--	--	--	--	20.65	--	--	--
QUKE	Adult	238.94	75.72	--	--	--	--	46.47	--	--	--
QUKE	Adult	39.74	108.37	--	--	--	--	31.27	--	--	--
QUKE	Adult	294.13	36.35	--	--	--	--	13.68	--	--	--
QUKE	Adult	87.78	213.13	--	--	--	--	21.36	--	--	--
QUKE	Adult	263.9	271.87	--	--	--	--	16.63	--	--	--
QUKE	Adult	223.72	66.41	--	--	--	--	27.2	--	--	--
QUKE	Adult	107.68	194.64	--	--	--	--	14.1	--	--	--
QUKE	Adult	80.29	292.9	--	--	--	--	14.61	--	--	--
QUKE	Adult	11.59	188.53	--	--	--	--	23.42	--	--	--
QUKE	Adult	200.96	22.99	--	--	--	--	24.67	--	--	--
QUKE	Adult	114.67	169.94	--	--	--	--	38.36	--	--	--
QUKE	Adult	23.33	164.81	--	--	--	--	21.01	--	--	--
QUKE	Adult	216.59	25.35	--	--	--	--	22.6	--	--	--
QUKE	Adult	190.37	197.86	--	--	--	--	18.14	--	--	--
QUKE	Adult	34.45	162.96	--	--	--	--	24.94	--	--	--
QUKE	Adult	236.72	162.91	--	--	--	--	25.33	--	--	--
QUKE	Adult	173.88	259.37	--	--	--	--	16.87	--	--	--
QUKE	Adult	239.17	51.12	--	--	--	--	21.26	--	--	--
QUKE	Adult	93.94	116.64	--	--	--	--	17.43	--	--	--
QUKE	Adult	100.85	227.11	--	--	--	--	18.23	--	--	--
QUKE	Adult	145.6	271.42	--	--	--	--	19.78	--	--	--
QUKE	Adult	297.78	260.68	--	--	--	--	10.04	--	--	--
QUKE	Adult	12.74	220.65	--	--	--	--	29.04	--	--	--
QUKE	Adult	47.57	213.56	--	--	--	--	14.3	--	--	--
QUKE	Adult	177.33	45.18	--	--	--	--	32.42	--	--	--
QUKE	Adult	47.86	296.84	--	--	--	--	32.63	--	--	--
QUKE	Adult	60.64	222.74	--	--	--	--	20.9	--	--	--
QUKE	Adult	132.67	178.74	--	--	--	--	15.72	--	--	--
QUKE	Adult	285.0	101.67	--	--	--	--	29.91	--	--	--
QUKE	Adult	279.09	257.94	--	--	--	--	19.31	--	--	--
QUKE	Adult	137.79	67.43	--	--	--	--	14.85	--	--	--
QUKE	Adult	164.46	39.01	--	--	--	--	29.94	--	--	--
QUKE	Adult	178.66	17.6	--	--	--	--	20.26	--	--	--
QUKE	Adult	109.08	291.15	--	--	--	--	55.95	--	--	--
QUKE	Adult	121.98	37.81	--	--	--	--	17.29	--	--	--
QUKE	Adult	143.22	245.79	--	--	--	--	15.29	--	--	--
QUKE	Adult	115.46	6.88	--	--	--	--	42.54	--	--	--
QUKE	Adult	152.41	117.82	--	--	--	--	17.76	--	--	--
QUKE	Adult	88.02	145.19	--	--	--	--	16.92	--	--	--
QUKE	Adult	8.81	173.54	--	--	--	--	16.53	--	--	--
QUKE	Adult	288.14	113.9	--	--	--	--	11.33	--	--	--
QUKE	Adult	90.17	155.93	--	--	--	--	26.98	--	--	--
QUKE	Adult	105.39	50.41	--	--	--	--	12.17	--	--	--
QUKE	Adult	49.31	159.45	--	--	--	--	27.31	--	--	--
QUKE	Adult	133.33	44.86	--	--	--	--	33.81	--	--	--
QUKE	Adult	168.28	121.79	--	--	--	--	52.56	--	--	--
QUKE	Adult	177.02	3.0	--	--	--	--	22.33	--	--	--
QUKE	Adult	73.23	108.33	--	--	--	--	23.5	--	--	--
QUKE	Adult	157.0	121.81	--	--	--	--	24.25	--	--	--
QUKE	Adult	246.35	33.81	--	--	--	--	24.61	--	--	--
QUKE	Adult	231.53	183.51	--	--	--	--	25.1	--	--	--
QUKE	Adult	3.98	222.45	--	--	--	--	15.13	--	--	--
QUKE	Adult	150.93	31.61	--	--	--	--	27.15	--	--	--
QUKE	Adult	121.77	225.55	--	--	--	--	18.65	--	--	--
QUKE	Adult	76.44	157.62	--	--	--	--	25.66	--	--	--
QUKE	Adult	174.21	73.71	--	--	--	--	32.32	--	--	--
QUKE	Adult	281.35	141.02	--	--	--	--	23.47	--	--	--
QUKE	Adult	14.97	112.98	--	--	--	--	28.92	--	--	--
QUKE	Adult	291.19	237.73	--	--	--	--	20.68	--	--	--
QUKE	Adult	178.75	101.11	--	--	--	--	17.44	--	--	--
QUKE	Adult	166.14	130.32	--	--	--	--	13.15	--	--	--
QUKE	Adult	111.98	188.04	--	--	--	--	18.08	--	--	--
QUKE	Adult	83.58	125.15	--	--	--	--	13.82	--	--	--
QUKE	Adult	282.31	11.38	--	--	--	--	8.53	--	--	--
QUKE	Adult	299.39	258.72	--	--	--	--	17.26	--	--	--
QUKE	Adult	202.26	237.15	--	--	--	--	35.38	--	--	--
QUKE	Adult	144.07	278.92	--	--	--	--	18.89	--	--	--
QUKE	Adult	209.48	54.55	--	--	--	--	16.94	--	--	--
QUKE	Adult	299.22	278.99	--	--	--	--	36.72	--	--	--
QUKE	Adult	133.97	295.96	--	--	--	--	21.14	--	--	--
QUKE	Adult	65.89	255.12	--	--	--	--	31.56	--	--	--
QUKE	Adult	9.36	168.06	--	--	--	--	20.35	--	--	--
QUKE	Adult	53.92	178.18	--	--	--	--	13.05	--	--	--
QUKE	Adult	235.41	256.46	--	--	--	--	14.15	--	--	--
QUKE	Adult	168.21	163.0	--	--	--	--	10.13	--	--	--
QUKE	Adult	83.08	165.56	--	--	--	--	26.49	--	--	--
QUKE	Adult	159.35	292.97	--	--	--	--	24.15	--	--	--
QUKE	Adult	131.68	151.37	--	--	--	--	18.64	--	--	--
QUKE	Adult	93.45	103.83	--	--	--	--	36.82	--	--	--
QUKE	Adult	132.99	133.48	--	--	--	--	27.88	--	--	--
QUKE	Adult	236.4	240.07	--	--	--	--	27.62	--	--	--
QUKE	Adult	80.09	233.15	--	--	--	--	15.02	--	--	--
QUKE	Adult	213.07	207.07	--	--	--	--	10.8	--	--	--
QUKE	Adult	280.55	47.56	--	--	--	--	56.36	--	--	--
QUKE	Adult	117.04	144.33	--	--	--	--	31.77	--	--	--
QUKE	Adult	121.52	189.16	--	--	--	--	20.55	--	--	--
QUKE	Adult	114.67	263.27	--	--	--	--	28.37	--	--	--
QUKE	Adult	248.62	248.01	--	--	--	--	50.16	--	--	--
QUKE	Adult	130.04	201.34	--	--	--	--	21.14	--	--	--
QUKE	Adult	215.16	47.27	--	--	--	--	21.12	--	--	--
QUKE	Adult	121.8	242.98	--	--	--	--	7.66	--	--	--
QUKE	Adult	172.85	119.53	--	--	--	--	12.43	--	--	--
QUKE	Adult	1.22	159.69	--	--	--	--	16.73	--	--	--
QUKE	Adult	88.32	232.41	--	--	--	--	44.63	--	--	--
QUKE	Adult	68.5	201.32	--	--	--	--	21.75	--	--	--
QUKE	Adult	268.29	221.0	--	--	--	--	21.62	--	--	--
QUKE	Adult	23.84	298.78	--	--	--	--	10.89	--	--	--
QUKE	Adult	183.3	223.8	--	--	--	--	14.64	--	--	--
QUKE	Adult	165.46	196.45	--	--	--	--	33.99	--	--	--
QUKE	Adult	16.72	279.37	--	--	--	--	20.53	--	--	--
QUKE	Adult	37.92	195.98	--	--	--	--	16.77	--	--	--
QUKE	Adult	128.49	275.42	--	--	--	--	28.81	--	--	--
QUKE	Adult	209.77	195.85	--	--	--	--	12.91	--	--	--
QUKE	Adult	155.64	18.91	--	--	--	--	17.56	--	--	--
QUKE	Adult	210.71	47.99	--	--	--	--	23.23	--	--	--
QUKE	Adult	70.43	287.87	--	--	--	--	15.61	--	--	--
QUKE	Adult	112.09	266.19	--	--	--	--	28.2	--	--	--
QUKE	Adult	201.68	280.92	--	--	--	--	14.04	--	--	--
QUKE	Adult	32.08	181.09	--	--	--	--	11.78	--	--	--
QUKE	Adult	195.71	179.02	--	--	--	--	15.9	--	--	--
QUKE	Adult	281.43	177.14	--	--	--	--	36.77	--	--	--
QUKE	Adult	231.58	90.66	--	--	--	--	17.17	--	--	--
QUKE	Adult	64.76	236.88	--	--	--	--	15.57	--	--	--
QUKE	Adult	38.04	222.52	--	--	--	--	20.29	--	--	--
QUKE	Adult	217.45	26.85	--	--	--	--	16.23	--	--	--
QUKE	Adult	123.34	100.03	--	--	--	--	35.8	--	--	--
QUKE	Adult	228.34	7.64	--	--	--	--	35.57	--	--	--
QUKE	Adult	280.68	181.07	--	--	--	--	33.45	--	--	--
QUKE	Adult	299.16	25.86	--	--	--	--	47.89	--	--	--
QUKE	Adult	156.13	70.95	--	--	--	--	40.58	--	--	--
QUKE	Adult	20.64	194.86	--	--	--	--	34.21	--	--	--
QUKE	Adult	245.22	23.54	--	--	--	--	50.55	--	--	--
QUKE	Adult	90.65	128.74	--	--	--	--	53.97	--	--	--
QUKE	Adult	169.67	200.05	--	--	--	--	7.48	--	--	--
QUKE	Adult	286.44	154.17	--	--	--	--	31.28	--	--	--
QUKE	Adult	280.73	169.64	--	--	--	--	24.26	--	--	--
QUKE	Adult	200.69	187.83	--	--	--	--	12.77	--	--	--
QUKE	Adult	158.96	68.06	--	--	--	--	15.7	--	--	--
QUKE	Adult	180.54	102.52	--	--	--	--	48.02	--	--	--
QUKE	Adult	17.46	288.88	--	--	--	--	25.2	--	--	--
QUKE	Adult	178.14	104.5	--	--	--	--	32.87	--	--	--
QUKE	Adult	126.54	48.74	--	--	--	--	18.17	--	--	--
QUKE	Adult	217.11	57.16	--	--	--	--	15.74	--	--	--
QUKE	Adult	293.57	188.21	--	--	--	--	22.33	--	--	--
QUKE	Adult	200.98	147.96	--	--	--	--	17.98	--	--	--
QUKE	Adult	112.61	260.64	--	--	--	--	22.07	--	--	--
QUKE	Adult	168.63	136.24	--	--	--	--	31.69	--	--	--
QUKE	Adult	16.93	188.25	--	--	--	--	16.9	--	--	--
QUKE	Adult	255.42	194.69	--	--	--	--	10.45	--	--	--
QUKE	Adult	17.26	104.46	--	--	--	--	15.82	--	--	--
QUKE	Adult	134.32	177.96	--	--	--	--	20.87	--	--	--
QUKE	Adult	80.71	283.11	--	--	--	--	21.13	--	--	--
QUKE	Adult	159.34	258.94	--	--	--	--	20.59	--	--	--
QUKE	Adult	246.89	119.67	--	--	--	--	26.38	--	--	--
QUKE	Adult	35.99	289.7	--	--	--	--	27.03	--	--	--
QUKE	Adult	175.05	157.06	--	--	--	--	32.45	--	--	--
QUKE	Adult	92.76	124.22	--	--	--	--	13.99	--	--	--
QUKE	Adult	243.8	116.68	--	--	--	--	19.82	--	--	--
QUKE	Adult	280.47	56.53	--	--	--	--	26.89	--	--	--
QUKE	Adult	236.23	150.09	--	--	--	--	27.19	--	--	--
QUKE	Adult	226.99	177.99	--	--	--	--	15.34	--	--	--
QUKE	Adult	215.14	248.6	--	--	--	--	18.57	--	--	--
QUKE	Adult	176.33	166.09	--	--	--	--	16.53	--	--	--
QUKE	Adult	48.41	288.53	--	--	--	--	13.5	--	--	--
QUKE	Adult	43.2	116.03	--	--	--	--	11.85	--	--	--
QUKE	Adult	190.41	257.6	--	--	--	--	16.67	--	--	--
QUKE	Adult	220.62	242.54	--	--	--	--	22.69	--	--	--
QUKE	Adult	254.49	206.58	--	--	--	--	20.57	--	--	--
QUKE	Adult	162.55	187.09	--	--	--	--	30.51	--	--	--
QUKE	Adult	57.44	126.67	--	--	--	--	34.16	--	--	--
QUKE	Adult	201.13	132.18	--	--	--	--	12.8	--	--	--
QUKE	Adult	12.23	278.58	--	--	--	--	13.11	--	--	--
QUKE	Adult	9.95	242.5	--	--	--	--	16.89	--	--	--
QUKE	Adult	6.62	258.12	--	--	--	--	18.34	--	--	--
QUKE	Adult	239.48	97.88	--	--	--	--	12.39	--	--	--
QUKE	Adult	253.77	64.84	--	--	--	--	17.74	--	--	--
QUKE	Adult	224.24	271.73	--	--	--	--	23.03	--	--	--
QUKE	Adult	25.93	121.63	--	--	--	--	42.01	--	--	--
QUKE	Adult	178.46	21.06	--	--	--	--	22.64	--	--	--
QUKE	Adult	113.62	154.88	--	--	--	--	23.02	--	--	--
QUKE	Adult	272.68	31.18	--	--	--	--	12.68	--	--	--
QUKE	Adult	259.62	251.41	--	--	--	--	36.22	--	--	--
QUKE	Adult	100.48	59.33	--	--	--	--	16.2	--	--	--
QUKE	Adult	288.95	191.21	--	--	--	--	14.83	--	--	--
QUKE	Adult	33.07	221.01	--	--	--	--	49.89	--	--	--
QUKE	Adult	176.2	149.75	--	--	--	--	21.27	--	--	--
QUKE	Adult	276.1	121.37	--	--	--	--	22.12	--	--	--
QUKE	Adult	70.33	124.78	--	--	--	--	24.39	--	--	--
QUKE	Adult	294.84	30.38	--	--	--	--	15.35	--	--	--
QUKE	Adult	36.74	206.09	--	--	--	--	17.35	--	--	--
QUKE	Adult	71.41	192.28	--	--	--	--	27.04	--	--	--
QUKE	Adult	60.86	113.23	--	--	--	--	24.67	--	--	--
QUKE	Adult	256.16	141.05	--	--	--	--	11.95	--	--	--
QUKE	Adult	67.03	182.97	--	--	--	--	38.6	--	--	--
QUKE	Adult	237.78	257.82	--	--	--	--	31.83	--	--	--
QUKE	Adult	279.62	281.84	--	--	--	--	22.14	--	--	--
QUKE	Adult	115.24	85.73	--	--	--	--	19.23	--	--	--
QUKE	Adult	0.41	107.32	--	--	--	--	13.01	--	--	--
QUKE	Adult	135.67	230.13	--	--	--	--	19.52	--	--	--
QUKE	Adult	290.6	239.19	--	--	--	--	13.94	--	--	--
QUKE	Adult	297.66	28.05	--	--	--	--	12.15	--	--	--
QUKE	Adult	42.45	211.8	--	--	--	--	23.14	--	--	--
QUKE	Adult	68.42	250.79	--	--	--	--	19.69	--	--	--
QUKE	Adult	150.43	275.71	--	--	--	--	15.81	--	--	--
QUKE	Adult	122.17	293.02	--	--	--	--	34.2	--	--	--
QUKE	Adult	196.07	239.16	--	--	--	--	40.45	--	--	--
QUKE	Adult	298.49	174.23	--	--	--	--	27.08	--	--	--
QUKE	Adult	292.44	67.86	--	--	--	--	21.71	--	--	--
QUKE	Adult	264.13	118.32	--	--	--	--	14.09	--	--	--
QUKE	Adult	205.07	195.09	--	--	--	--	36.11	--	--	--
QUKE	Adult	209.29	211.6	--	--	--	--	40.75	--	--	--
QUKE	Adult	85.82	125.81	--	--	--	--	30.73	--	--	--
QUKE	Adult	71.39	101.82	--	--	--	--	16.44	--	--	--
QUKE	Adult	240.87	72.4	--	--	--	--	9.06	--	--	--
QUKE	Adult	26.3	165.63	--	--	--	--	24.49	--	--	--
QUKE	Adult	109.61	273.24	--	--	--	--	20.06	--	--	--
QUKE	Adult	32.78	119.1	--	--	--	--	38.82	--	--	--
QUKE	Adult	271.83	259.82	--	--	--	--	17.06	--	--	--
QUKE	Adult	48.81	272.28	--	--	--	--	27.5	--	--	--
QUKE	Adult	41.01	268.82	--	--	--	--	10.69	--	--	--
QUKE	Adult	240.25	133.96	--	--	--	--	13.15	--	--	--
QUKE	Adult	102.01	154.79	--	--	--	--	17.53	--	--	--
QUKE	Adult	60.23	150.6	--	--	--	--	11.99	--	--	--
QUKE	Adult	273.85	282.2	--	--	--	--	29.19	--	--	--
QUKE	Adult	187.32	80.02	--	--	--	--	38.68	--	--	--
QUKE	Adult	272.07	274.49	--	--	--	--	34.43	--	--	--
QUKE	Adult	240.23	147.46	--	--	--	--	17.61	--	--	--
QUKE	Adult	89.45	110.79	--	--	--	--	30.21	--	--	--
